SYMBOL,AVG_30D_VOLUME
DIGISPICE,133305.93333333332
DIGITIDE,271278.93333333335
DIGJAMLMTD,24583.933333333334
DIL,408309.0
DIRL,19200.0
DISAQ,500.03333333333336
DISHTV,2365742.1333333333
DIVGIITTS,269847.9
DIVIDEND,46871.933333333334
DIVINEHIRA,9600.0
DIVISLAB,401433.8333333333
DIVOPPBEES,48952.86666666667
DIVYADHAN,21545.454545454544
DIXON,502255.6666666667
DJML,443774.9
DKEGL,5076.923076923077
DLF,3833685.7
DLINKINDIA,122928.06666666667
DMART,642539.3666666667
DMCC,139121.66666666666
DNAMEDIA,43743.76666666667
DODLA,28285.533333333333
DOLATALGO,178249.76666666666
DOLLAR,214948.66666666666
DOLLEX,15000.0
DOLPHIN,19333.033333333333
DOMS,61437.03333333333
DONEAR,20560.4
DPABHUSHAN,41590.2
DPEL,35700.0
DPSCLTD,133351.43333333332
DPWIRES,77125.83333333333
DRAGARWQ,979.5
DRCSYSTEMS,39927.833333333336
DREAMFOLKS,64735.63333333333
DREDGECORP,438271.1666666667
DRONE,21250.0
DRREDDY,2705851.1333333333
DSFCL,66229.86666666667
DSSL,158223.33333333334
DTIL,4000.733333333333
DTL,7636.363636363636
DUCOL,5771.428571428572
DUCON,292345.43333333335
DUGLOBAL,43362.06896551724
DURLAX,82600.0
DVL,12655.966666666667
DWARKESH,3586384.1666666665
DYCL,1027401.6
DYNAMATECH,17704.9
DYNAMIC,14551.724137931034
DYNPRO,19783.366666666665
E2E,1667987.0
E2ERAIL,40053.333333333336
EASEMYTRIP,39984309.56666667
EASTSILK,871.3793103448276
EASTWEST,45169.0
EBANK10,1157.0
EBANKNIFTY,3280.9
EBBETF0430,13318.733333333334
EBBETF0431,5017.733333333334
EBBETF0433,9350.733333333334
EBGNG,929514.8
EBIX,1568.0
ECAPINSURE,47434.86666666667
ECLERX,251324.3
ECOLINE,63931.03448275862
ECORECO,6674.0
ECOSMOBLTY,303111.6666666667
EDELWEISS,4577114.9
EDUCOMP,30384.75
EEPL,20500.0
EFACTOR,14923.076923076924
EFCIL,443349.9
EFFWA,28066.666666666668
EFORCE,7779.310344827586
EGOLD,132685.96666666667
EICHERMOT,728555.0666666667
EIDPARRY,378331.9
EIEL,3620205.066666667
EIFFL,27327.7
EIHAHOTELS,16239.333333333334
EIHOTEL,201067.5
EIMCOELECO,46263.166666666664
EKC,537430.6666666666
EKI,11068.0
ELANTAS,984.7666666666667
ELCIDIN,11.633333333333333
ELDEHSG,1350.5666666666666
