SYMBOL,AVG_30D_VOLUME
COMPUSOFT,51819.0
COMSYN,1776395.0
CONCOR,1280939.0
CONCORDBIO,598564.0
CONFIPET,3040473.0
CONNPLEX,4800.0
CONS,115912.0
CONSOFINVT,10794.0
CONSUMAXIS,2445.0
CONSUMBEES,227333.0
CONSUMER,439472.0
CONSUMIETF,14040.0
CONTROLPR,16141.0
COOLCAPS,65000.0
CORALFINAC,166448.0
CORDELIA,299657.0
CORDSCABLE,3972.0
COROMANDEL,158179.0
CORONA,18140.0
COSMOFIRST,133319.0
COUNCODOS,63108.0
CPCAP,13102.0
CPEDU,47248.0
CPL,18606.0
CPPLUS,180648.0
CPS,300.0
CPSEETF,813009.0
CRAFTSMAN,104732.0
CRAMC,415961.0
CRAYONS,2000.0
CREATIVEYE,16645.0
CREDITACC,552037.0
CREST,17393.0
CRISIL,60624.0
CRIZAC,305326.0
CROMPTON,2921974.0
CROWN,7576.0
CSBBANK,503673.0
CSLFINANCE,9386.0
CSM,1167576.0
CSSL,3000.0
CTE,39155.0
CUB,5323234.0
CUBEINVIT,16574093.0
CUBEXTUB,38199.0
CUDML,1000.0
CUMMINSIND,357879.0
CUPID,12456414.0
CURAA,389.0
CURIS,1000.0
CYBERMEDIA,2312.0
CYBERTECH,12004.0
CYIENT,352298.0
CYIENTDLM,445438.0
DABUR,2509913.0
DAICHI,1039.0
DALBHARAT,103602.0
DALMIASUG,85601.0
DAMCAPITAL,191372.0
DAMODARIND,1993.0
DANGEE,43617.0
DANISH,28650.0
DATAMATICS,39400.0
DATAPATTNS,1921056.0
DAVANGERE,2192843.0
DBCORP,69797.0
DBEIL,57942.0
DBL,177909.0
DBOL,90779.0
DBREALTY,129984.0
DBSTOCKBRO,75308.0
DCAL,70785.0
DCBBANK,815067.0
DCG,1200.0
DCI,124884.0
DCM,1259.0
DCMFINSERV,5285.0
DCMNVL,2345.0
DCMSHRIRAM,87857.0
DCMSIL,31757.0
DCMSRIND,45169.0
DCW,476088.0
DCXINDIA,420003.0
DDEVPLSTIK,68413.0
DECCANCE,40980.0
DECCANTRAN,13200.0
DECNGOLD,1099286.0
DEEDEV,74365.0
DEEPAKFERT,1138901.0
DEEPAKNTR,137803.0
DEEPINDS,2245703.0
DEFENCE,78819.0
DELAPLEX,600.0
DELHIVERY,5761053.0
DELPHIFX,53678.0
DELTACORP,3050273.0
DELTAMAGNT,5089.0
DELTIC,18000.0
DEN,185054.0
DENEERS,6000.0
DENORA,64597.0
DENTA,1320033.0
DENTALKART,13750.0
DEVIT,45594.0
DEVX,10854.0
DEVYANI,3648159.0
DGCONTENT,16260.0
DHAMPURSUG,329688.0
DHANBANK,820036.0
DHANLAXMI,6000.0
DHANSA,4000.0
DHANUKA,24905.0
DHARAN,6571541.0
DHARARAIL,7000.0
DHARIWAL,255000.0
DHARMAJ,24437.0
DHRUV,6183.0
DHUNINV,189.0
DIACABS,5766327.0
DIAMINESQ,4647.0
DIAMONDYD,19008.0
DICIND,761.0
DIFFNKG,32257.0
DIGIDRIVE,16330.0
DIGIKORE,360000.0
DIGISPICE,45755.0
DIGITIDE,393971.0
DIGJAMLMTD,29644.0
DISAQ,606.0
DISHTV,651344.0
DIVGIITTS,46413.0
DIVIDEND,2822.0
DIVINEHIRA,9600.0
DIVISLAB,793919.0
DIVOPPBEES,35209.0
DIVYADHAN,12000.0
